date,TE_8313B.AV_0#,PT_8313C.AV_0#,PTCA_8322A.AV_0#,TE_8319A.AV_0#,TE_8303.AV_0#,TE_8332A.AV_0#,ZZQBCHLL.AV_0#,FT_8301.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,ZCLCCY.AV_0#
2022-03-27 19:48:54,780.268,-169.76283333333333,9.791833333333333,354.659,209.53983333333332,544.0441666666667,60.956,46822.97416666667,716.9889999999999,2.057166666666667,23.380666666666666,5.897666666666667,-133.37433333333334,9543.626333333332
2022-03-27 19:53:54,778.1616666666666,-132.27916666666667,9.855166666666666,353.1845,210.04716666666667,542.5944999999999,59.980000000000004,46292.61316666667,722.0641666666667,2.4616666666666664,22.483833333333333,6.776833333333333,-99.818,9637.867666666667
2022-03-27 19:58:54,766.0651666666666,-129.80916666666667,9.819666666666667,350.0403333333333,208.86499999999998,538.322,58.355000000000004,46505.86516666667,723.4571666666667,2.2231666666666667,22.03216666666667,6.121666666666667,-89.515,9582.559000000001
2022-03-27 20:03:54,766.7696666666667,-128.17749999999998,9.7715,347.8403333333333,206.67566666666667,538.0318333333333,58.83866666666666,46535.48033333333,724.1795,2.106333333333333,22.268166666666666,5.920833333333333,-93.39733333333334,9588.786333333333
2022-03-27 20:08:54,766.9835,-127.11133333333333,9.744166666666667,346.8586666666667,204.85216666666665,539.7503333333333,58.72033333333333,46860.804333333326,728.2289999999999,2.0748333333333333,22.290666666666667,6.492,-87.69033333333333,9601.598
2022-03-27 20:13:54,766.9276666666667,-131.423,9.754333333333333,346.2993333333333,203.57866666666666,540.787,58.446333333333335,46786.907666666666,724.5916666666667,2.0603333333333333,22.31066666666667,6.4558333333333335,-94.78833333333334,9607.171
2022-03-27 20:18:54,769.5973333333333,-150.0773333333333,9.785333333333334,345.91883333333334,202.72,541.4253333333334,58.626666666666665,46709.86583333334,724.9718333333333,2.1806666666666668,22.31433333333333,6.840999999999999,-107.87466666666666,9610.071
2022-03-27 20:23:54,765.7416666666667,-161.79149999999998,9.748,345.52250000000004,202.11283333333333,538.4128333333333,58.58566666666666,46489.59533333334,723.4215,2.384333333333333,22.358333333333334,6.617500000000001,-128.01733333333334,9637.586333333335
2022-03-27 20:28:54,764.9441666666667,-157.48116666666667,9.690499999999998,345.11516666666665,201.6545,536.2875,58.437999999999995,46664.92416666667,723.6915,2.406833333333333,22.3635,6.746666666666667,-125.48700000000001,9645.173999999999
2022-03-27 20:33:54,769.6131666666666,-146.84833333333333,9.716000000000001,345.10033333333337,201.387,538.2116666666667,58.800333333333334,46055.15833333333,724.2433333333333,1.9593333333333334,22.3775,6.434166666666667,-115.29299999999999,9682.96
2022-03-27 20:38:54,767.7973333333333,-169.20133333333334,9.776666666666667,345.15849999999995,201.42583333333332,539.9726666666667,59.141333333333336,45994.67016666666,723.4916666666667,1.9911666666666668,22.373333333333335,6.3693333333333335,-148.404,9675.401000000002
2022-03-27 20:43:54,768.7801666666667,-174.23833333333334,9.845333333333334,345.1323333333333,201.553,539.6716666666666,59.11033333333333,46126.536,727.3083333333333,1.8619999999999999,22.383666666666667,6.035333333333333,-144.17866666666666,9709.553333333333
2022-03-27 20:48:54,767.4001666666667,-194.21166666666667,9.871833333333333,344.9941666666667,201.6345,538.8646666666667,59.00633333333334,46093.522666666664,722.816,2.427833333333333,22.232666666666667,6.322166666666666,-160.862,9734.716333333334
2022-03-27 20:53:54,757.3711666666666,-182.68133333333333,9.786166666666666,344.2005,201.45183333333335,536.5341666666667,56.891333333333336,46021.13716666667,729.7776666666667,2.598,21.688166666666667,6.459333333333333,-149.745,9759.460666666668
2022-03-27 20:58:54,760.3323333333334,-84.119,9.752166666666666,343.34383333333335,200.8828333333333,536.2783333333333,58.30333333333333,45844.298500000004,729.3576666666667,2.134333333333333,22.328166666666668,6.456666666666666,-55.76933333333333,9805.629666666668
2022-03-27 21:03:54,769.026,-77.53733333333334,9.795166666666667,344.29200000000003,200.92166666666665,537.7028333333334,59.342666666666666,45720.299,727.1234999999999,1.9364999999999999,22.489166666666666,6.7535,-43.12433333333333,9849.394999999999
2022-03-27 21:08:54,769.8078333333334,-98.917,9.833499999999999,345.01483333333334,201.51383333333334,539.0115,59.52066666666666,45510.069,729.9926666666667,2.1858333333333335,22.474833333333333,6.369,-63.695,9865.397333333332
2022-03-27 21:13:54,770.3143333333334,-118.90716666666667,9.838833333333334,345.1245,202.00566666666666,538.9233333333333,58.63166666666667,45547.866,731.6948333333333,2.1315,21.988,6.292,-100.07833333333333,9859.025333333333
2022-03-27 21:18:54,762.6343333333333,-130.81466666666668,9.812000000000001,344.239,201.98766666666668,536.372,57.995,45816.00516666667,736.9058333333334,2.3073333333333332,21.860833333333336,7.242999999999999,-102.148,9859.706333333334
2022-03-27 21:23:54,758.6845,-133.5825,9.7595,343.322,201.54966666666667,533.7458333333333,57.33433333333333,45545.568333333336,732.4865000000001,2.227,21.59,6.714666666666667,-103.24499999999999,9856.643333333333
2022-03-27 21:28:54,757.2823333333333,-126.71116666666667,9.732000000000001,342.8095,200.97383333333335,534.793,57.11233333333333,45609.92833333334,728.7155,1.9255,21.6625,6.3568333333333324,-93.182,9861.189666666667
2022-03-27 21:33:54,760.0191666666667,-98.14699999999999,9.699333333333334,343.5815,200.6025,535.8385000000001,57.88766666666667,45138.98533333334,729.1058333333333,2.0855,21.895333333333333,5.950833333333334,-69.256,9882.292333333335
2022-03-27 21:38:54,760.0120000000001,-100.73883333333333,9.685,344.33433333333335,200.67566666666664,535.9538333333334,57.72166666666667,45389.62583333333,729.0018333333334,1.9798333333333333,21.8995,6.216833333333333,-82.92366666666666,9886.228000000001
2022-03-27 21:43:54,760.5263333333334,-102.27583333333334,9.721,344.6446666666667,200.911,537.2090000000001,57.623666666666665,45294.014500000005,731.7505,2.061,21.89466666666667,6.264166666666667,-78.87033333333333,9907.399666666666
2022-03-27 21:48:54,759.6495,-96.59716666666667,9.683166666666667,344.7303333333333,201.156,536.9276666666667,58.05733333333333,45520.70566666666,729.717,2.1741666666666664,21.898000000000003,6.133833333333333,-67.22966666666667,9936.264666666666
2022-03-27 21:53:54,767.6085,-57.49633333333334,9.699000000000002,344.9386666666667,201.33816666666664,536.8915,58.86266666666667,47527.34283333333,726.2216666666667,1.8918333333333335,22.2775,6.1145000000000005,-18.439666666666668,10090.992333333334
2022-03-27 21:58:54,772.1443333333334,-113.244,9.781666666666666,345.75766666666664,201.57183333333333,538.95,59.510666666666665,47960.016500000005,723.3733333333333,2.283666666666667,22.471166666666665,6.4223333333333334,-73.76266666666668,10097.145333333332
2022-03-27 22:03:54,769.3578333333334,-127.46000000000001,9.818999999999999,346.15316666666666,201.9225,535.263,58.82333333333334,47767.12633333333,726.9385,2.502333333333333,22.465666666666667,6.5145,-103.87766666666667,10080.843666666666
2022-03-27 22:08:54,766.0385,-121.35966666666667,9.791333333333334,346.233,202.29033333333334,533.7935,58.76566666666667,47680.04433333334,725.5275,2.5758333333333336,22.4615,6.694333333333334,-93.247,10114.463666666667
2022-03-27 22:13:54,761.8175,-128.09683333333334,9.676833333333333,345.89866666666666,202.51966666666667,536.4156666666667,58.623666666666665,47676.110166666665,724.4511666666666,2.431833333333333,21.845000000000002,6.667833333333333,-94.718,10107.651333333333
2022-03-27 22:18:54,764.4916666666667,-105.20866666666667,9.556666666666667,345.26500000000004,202.3465,535.0948333333333,60.309999999999995,47921.212166666664,722.6761666666666,1.841,22.825666666666667,6.4511666666666665,-65.068,10106.002
2022-03-27 22:23:54,781.4789999999999,-124.08883333333333,9.644833333333333,347.46083333333337,202.79783333333336,537.2913333333333,61.86366666666667,47327.750166666665,721.1583333333333,2.0813333333333333,24.09416666666667,6.34,-82.157,10172.363333333335
2022-03-27 22:28:54,782.8695,-168.10166666666666,9.8505,349.5905,204.45333333333335,536.5319999999999,60.80533333333334,47173.75883333333,724.3595,2.3609999999999998,23.392999999999997,6.0520000000000005,-127.82199999999999,10199.365666666668
2022-03-27 22:33:54,773.0051666666666,-280.2563333333334,9.8445,349.1066666666667,205.62283333333335,532.2523333333334,61.30233333333333,47460.68616666667,722.2263333333334,2.376,22.496333333333332,6.147666666666667,-270.051,10236.340999999999
2022-03-27 22:38:54,768.3566666666667,-199.34316666666666,9.7655,347.544,205.34016666666668,527.3825,60.749,48070.16766666667,724.7866666666666,2.166333333333333,22.387166666666666,6.633166666666667,-184.658,10411.192333333334
2022-03-27 22:43:54,767.6176666666667,-182.96966666666668,9.642666666666665,346.52900000000005,204.494,529.4963333333333,59.412666666666674,48081.434,724.7861666666666,2.220833333333333,22.379666666666665,6.955333333333333,-165.50300000000001,10419.202333333333
2022-03-27 22:48:54,775.8771666666667,-141.30783333333332,9.677833333333332,346.1125,203.86033333333336,534.3268333333333,59.772000000000006,48143.43316666667,721.973,1.2570000000000001,22.398000000000003,6.733666666666666,-107.993,10445.868666666667
2022-03-27 22:53:54,779.8106666666666,-122.06783333333333,9.823666666666666,346.3441666666667,203.69433333333333,541.1241666666667,60.915333333333336,47830.102,721.1046666666666,1.3973333333333333,22.64016666666667,6.759333333333333,-91.14466666666667,10458.731666666667
2022-03-27 22:58:54,776.4385,-79.17699999999999,9.864333333333333,346.614,203.9271666666667,535.557,60.42733333333333,47863.30383333333,722.7173333333334,2.1495,22.623,6.431166666666667,-36.676,10480.524000000001
2022-03-27 23:03:54,766.1443333333334,-57.91166666666666,9.746833333333335,346.4685,204.083,532.1823333333333,58.973333333333336,47828.717,724.213,2.2605,22.616333333333333,6.532666666666667,-15.315,10508.311333333335
2022-03-27 23:08:54,771.245,-55.68383333333333,9.649833333333333,346.9721666666666,204.24166666666667,537.4881666666666,60.23633333333333,47881.77783333333,722.8748333333333,2.0401666666666665,22.875999999999998,6.051166666666666,-21.180666666666664,10510.169666666667
2022-03-27 23:13:54,777.4058333333334,-157.6035,9.641166666666667,349.08,204.78216666666668,540.5933333333334,60.681000000000004,47896.34983333333,721.0813333333333,1.9248333333333332,23.547,6.362666666666667,-142.38833333333332,10490.643333333333
2022-03-27 23:18:54,776.776,-185.90516666666664,9.804499999999999,351.1316666666667,205.77533333333335,545.1721666666666,60.33833333333334,47606.9035,719.4580000000001,2.462,23.679,6.063833333333333,-185.07466666666667,10526.116333333333
2022-03-27 23:23:54,771.0651666666668,-186.49583333333334,9.804666666666666,351.88033333333334,206.95583333333335,541.0195,61.49666666666667,47364.76066666667,724.3453333333333,2.2735,22.7765,6.805166666666667,-161.239,10557.560333333333
2022-03-27 23:28:54,776.3721666666667,-186.98816666666667,9.752833333333333,350.6205,207.396,535.9295,61.803666666666665,47315.5705,724.2563333333333,1.7776666666666665,23.143166666666666,6.699166666666667,-157.00133333333332,10568.762666666667
2022-03-27 23:33:54,779.3268333333333,-201.72616666666667,9.782499999999999,350.57416666666666,207.49166666666667,538.9048333333334,61.33533333333333,47098.887833333334,726.2921666666666,1.8851666666666667,23.317,6.2265,-180.15966666666665,10601.257666666666
