id_key,granularity,variable,count,mean,std,min,q1,median,q3,max,iqr,lower_bound,upper_bound,skewness,iqr_outlier_count,iqr_outlier_percent
subset_B_5min,5min,TE_8313B.AV_0#,1440,774.0630346064814,10.444185141822976,739.5895,767.8555,774.2698333333333,781.1922916666667,815.4731666666667,13.336791666666727,747.8503125,801.1974791666669,-0.24874464221501577,21,1.4583333333333333
subset_B_5min,5min,PT_8313C.AV_0#,1440,-153.33726608796297,45.18291176983684,-390.04766666666666,-182.979375,-151.726,-122.56879166666667,-32.349666666666664,60.410583333333335,-273.59525,-31.952916666666667,-0.41673342450447465,11,0.7638888888888888
subset_B_5min,5min,PTCA_8322A.AV_0#,1440,9.769467939814815,0.07017554866898587,9.439166666666667,9.731458333333334,9.773499999999999,9.814375,10.040166666666666,0.08291666666666586,9.607083333333335,9.938749999999999,-0.6292950728093081,48,3.3333333333333335
subset_B_5min,5min,TE_8319A.AV_0#,1440,356.8813950231482,5.98406504057304,342.7658333333333,352.43554166666667,357.31999999999994,361.241875,376.1278333333333,8.806333333333328,339.2260416666667,374.451375,-0.039899261033959604,1,0.06944444444444445
subset_B_5min,5min,TE_8303.AV_0#,1440,210.83951875,4.945334575521836,198.73483333333334,207.38979166666667,211.19275,214.00004166666668,226.2005,6.610250000000008,197.47441666666666,223.9154166666667,0.06425585687920514,8,0.5555555555555556
subset_B_5min,5min,ZZQBCHLL.AV_0#,1440,59.76190578703704,2.322768502659245,51.98833333333334,58.47891666666667,59.81433333333333,61.31291666666667,70.057,2.834000000000003,54.227916666666665,65.56391666666667,-0.3010819959001114,35,2.4305555555555554
subset_B_5min,5min,AIR_8301A.AV_0#,1440,2.087566435185185,0.3119662097932416,0.9693333333333333,1.9039583333333332,2.067,2.260625,3.802333333333333,0.3566666666666669,1.3689583333333328,2.7956250000000002,0.47314051783112265,53,3.6805555555555554
subset_B_5min,5min,YFJ3_AI.AV_0#,1440,22.76028761574074,0.82492356017853,20.266166666666667,22.251125,22.672833333333333,23.2905,27.61116666666667,1.0393750000000033,20.69206249999999,24.849562500000005,0.3695618966720817,17,1.1805555555555556
subset_B_5min,5min,SXLTCYZ.AV_0#,1440,-125.18683611111113,49.371357146949975,-355.10633333333334,-156.90366666666668,-122.7685,-91.32991666666666,-2.510666666666667,65.57375000000002,-255.2642916666667,7.030708333333365,-0.4076502128647531,14,0.9722222222222222
subset_B_5min,5min,TE_8332A.AV_0#,1440,537.5211304398149,4.232646744244789,522.0043333333334,534.781625,537.7194166666666,540.5715,549.1225,5.789875000000052,526.0968124999999,549.2563125000001,-0.2592575736697604,9,0.625
subset_B_5min,5min,FT_8301.AV_0#,1440,46462.8825087963,1574.0960409078605,42678.1795,45321.26966666667,46507.56408333333,47566.344541666665,51131.76833333333,2245.0748749999984,41953.65735416667,50933.95685416667,0.0730270315010919,5,0.3472222222222222
subset_B_5min,5min,FT_8306A.AV_0#,1440,700.7825839120371,22.5811471927665,660.2658333333333,679.5723333333333,712.8010833333333,721.0247916666666,736.9058333333334,41.45245833333331,617.3936458333333,783.2034791666665,-0.2664411910172075,0,0.0
subset_B_5min,5min,YFJ3_ZD2.AV_0#,1440,6.676142824074074,0.6645302742955966,4.942333333333334,6.2535,6.587833333333334,6.970875,11.528500000000001,0.7173750000000005,5.177437499999999,8.046937500000002,1.571035294238346,46,3.1944444444444446
subset_B_5min,5min,ZCLCCY.AV_0#,1440,10412.317245601853,499.8004553751257,9070.461333333335,10080.75675,10432.942666666666,10789.933083333333,11605.84,709.1763333333329,9016.992250000001,11853.697583333333,-0.2273923211292168,0,0.0
