date,TE_8313B.AV_0#,PT_8313C.AV_0#,PTCA_8322A.AV_0#,TE_8319A.AV_0#,TE_8303.AV_0#,ZZQBCHLL.AV_0#,AIR_8301A.AV_0#,YFJ3_AI.AV_0#,SXLTCYZ.AV_0#,TE_8332A.AV_0#,FT_8301.AV_0#,FT_8306A.AV_0#,YFJ3_ZD2.AV_0#,ZCLCCY.AV_0#,TV_8329ZC.AV_0#,YJJWSLL.AV_0#
2022-03-27 21:30:00,759.84,-96.95483333333333,9.690333333333333,343.79466666666667,200.5855,57.97233333333334,2.068166666666667,21.904,-67.17699999999999,535.8355,45156.54616666667,728.177,5.765166666666667,9888.114,16.527333333333335,2.7383333333333337
2022-03-27 21:35:00,760.4631666666667,-101.48716666666668,9.693666666666667,344.4361666666666,200.72266666666664,57.49566666666667,1.972,21.899,-86.12433333333334,536.1885,45347.863,729.6608333333334,6.296333333333333,9891.046,16.523,2.7396666666666665
2022-03-27 21:40:00,760.2813333333332,-101.92766666666667,9.715333333333335,344.682,200.9725,57.784,2.1253333333333333,21.892833333333332,-76.78066666666668,537.332,45379.27133333333,733.7423333333334,6.225,9912.873333333333,16.523333333333333,2.7276666666666665
2022-03-27 21:45:00,760.4965,-90.78533333333333,9.677333333333333,344.73333333333335,201.2075,58.184999999999995,2.1238333333333332,21.910500000000003,-60.885,536.7521666666667,45814.39983333333,727.9051666666667,6.292,9958.603333333333,16.520333333333333,2.7403333333333335
2022-03-27 21:50:00,769.5936666666668,-60.83683333333333,9.720333333333334,345.1118333333333,201.37733333333333,59.13666666666666,1.8753333333333333,22.401999999999997,-18.778000000000002,537.2845,47837.969333333334,724.2208333333333,6.094333333333334,10106.560666666666,16.6115,2.7243333333333335
2022-03-27 21:55:00,771.6705000000001,-119.93283333333333,9.793,345.896,201.64566666666667,59.381,2.4233333333333333,22.4665,-80.063,538.8963333333334,47873.028000000006,723.5985,6.472833333333333,10091.842999999999,24.809666666666665,3.1973333333333334
2022-03-27 22:00:00,768.5086666666666,-128.62366666666668,9.819166666666666,346.18783333333334,202.01466666666664,58.709666666666664,2.5176666666666665,22.4665,-108.56,533.8906666666667,47808.7955,727.5643333333334,6.658,10090.752666666667,19.326999999999998,2.8586666666666667
2022-03-27 22:05:00,765.8168333333334,-120.54416666666665,9.773666666666665,346.2386666666667,202.36316666666664,58.81466666666667,2.5886666666666667,22.311333333333334,-90.51666666666667,534.827,47615.24366666667,724.672,6.637833333333333,10108.79,16.075666666666667,2.641
2022-03-27 22:10:00,760.3028333333333,-130.17533333333333,9.638166666666667,345.6763333333334,202.5155,58.650666666666666,2.3396666666666666,21.852166666666665,-96.82199999999999,536.1343333333333,47772.98033333333,725.2080000000001,6.757833333333334,10106.967,16.076833333333333,2.6926666666666668
2022-03-27 22:15:00,769.5451666666667,-100.88916666666667,9.559666666666667,345.4891666666666,202.32366666666667,61.07733333333333,1.7525000000000002,23.358833333333333,-59.251999999999995,535.3576666666667,47880.26733333334,721.8191666666667,6.278666666666667,10124.043333333333,20.063333333333333,2.9756666666666667
2022-03-27 22:20:00,781.8851666666667,-131.45183333333333,9.688333333333333,348.1285,203.12366666666668,61.620000000000005,2.207,24.0745,-88.60266666666666,537.4713333333333,47232.92583333333,721.5551666666667,6.345833333333333,10176.953333333333,27.457333333333334,3.4376666666666664
2022-03-27 22:25:00,781.7298333333333,-203.174,9.882333333333333,349.7441666666667,204.83466666666666,60.90266666666666,2.4433333333333334,23.055166666666665,-161.30766666666665,536.0215000000001,47167.65316666666,724.0028333333333,5.962166666666667,10194.372000000001,28.0,3.4023333333333334
2022-03-27 22:30:00,771.1651666666668,-260.3521666666667,9.822166666666668,348.705,205.68116666666668,61.217333333333336,2.2336666666666667,22.444,-261.13800000000003,530.6986666666667,47662.98666666667,722.2566666666667,6.2875,10291.434666666666,26.834999999999997,3.383666666666667
2022-03-27 22:35:00,768.0745000000001,-194.21,9.736166666666666,347.2608333333334,205.14383333333333,60.592666666666666,2.1943333333333332,22.387999999999998,-175.39566666666667,527.3430000000001,48020.09583333333,725.8906666666667,6.8053333333333335,10416.406666666668,19.49,2.904333333333333
2022-03-27 22:40:00,768.711,-173.74716666666666,9.632166666666667,346.3655,204.3175,59.124,2.0641666666666665,22.382166666666667,-154.59033333333335,530.2933333333333,48087.16216666667,723.4455,6.743166666666666,10424.249,15.386,2.722
2022-03-27 22:45:00,776.7586666666666,-144.89833333333334,9.707333333333334,346.1111666666667,203.77466666666666,60.050666666666665,1.1455,22.437,-109.49533333333333,536.089,48116.273,721.5816666666667,6.764,10446.066333333332,13.480166666666667,2.553
