date,TE_8313B.AV_0#,PT_8313C.AV_0#,PTCA_8322A.AV_0#,TE_8319A.AV_0#,TE_8303.AV_0#,ZZQBCHLL.AV_0#,AIR_8301A.AV_0#,YFJ3_AI.AV_0#,SXLTCYZ.AV_0#,TE_8332A.AV_0#,FT_8301.AV_0#,FT_8306A.AV_0#,YFJ3_ZD2.AV_0#,ZCLCCY.AV_0#
2022-04-01 08:56:00,779.4666666666667,-123.38666666666667,9.78,359.08833333333337,209.70000000000002,60.076666666666675,1.9749999999999999,22.635,-98.10333333333334,539.3983333333333,48721.79,686.0283333333333,7.238333333333333,10068.713333333333
2022-04-01 08:56:30,777.5883333333335,-122.02999999999999,9.783333333333333,359.12833333333333,209.745,60.64333333333334,1.8949999999999998,22.641666666666666,-81.73666666666666,539.445,49010.700000000004,681.385,7.243333333333333,10070.949999999999
2022-04-01 08:57:00,777.9766666666668,-123.55333333333333,9.786666666666667,359.1466666666667,209.78666666666666,60.24,1.8783333333333332,22.581666666666667,-92.03000000000002,539.4816666666667,48671.74833333333,683.2466666666666,7.273333333333333,10070.46
2022-04-01 08:57:30,780.3916666666668,-120.36333333333333,9.795,359.195,209.84,59.91,1.835,22.626666666666665,-96.50666666666666,539.5749999999999,48811.168333333335,676.215,7.213333333333334,10036.666666666666
2022-04-01 08:58:00,780.6750000000001,-120.07166666666667,9.801666666666668,359.20166666666665,209.865,60.00666666666667,1.805,22.61,-88.87,539.67,48665.456666666665,682.7400000000001,9.168333333333333,10041.113333333335
2022-04-01 08:58:30,781.835,-113.61,9.81,359.20666666666665,209.91833333333332,60.52333333333333,1.735,22.61,-79.80333333333333,539.8266666666667,48516.90833333333,686.7083333333334,7.723333333333334,10028.203333333333
2022-04-01 08:59:00,782.6983333333334,-123.16000000000001,9.81,359.24499999999995,209.955,60.82,1.6783333333333335,22.623333333333335,-79.27,540.0083333333333,49090.638333333336,691.395,8.518333333333333,10044.15
2022-04-01 08:59:30,782.515,-120.435,9.821666666666667,359.2716666666667,210.02333333333334,60.406666666666666,1.6166666666666665,22.618333333333336,-92.53333333333335,540.1466666666666,49269.71166666667,680.835,6.095,10006.42
2022-04-01 09:00:00,783.12,-125.33,9.828333333333333,359.27666666666664,210.045,60.553333333333335,1.6683333333333332,22.645,-80.98,540.2766666666668,48833.82833333333,684.2666666666668,8.048333333333334,10056.836666666666
2022-04-01 09:00:30,785.0316666666666,-119.45666666666666,9.834999999999999,359.32666666666665,210.10000000000002,60.45333333333334,1.6733333333333331,22.636666666666667,-84.08333333333333,540.4683333333334,48825.96,679.7183333333334,7.9750000000000005,10075.763333333334
2022-04-01 09:01:00,787.0533333333333,-119.13499999999999,9.845,359.34,210.12833333333333,59.99333333333333,1.595,22.608333333333334,-83.27333333333333,540.6516666666666,48636.18666666667,687.68,6.828333333333333,10063.416666666666
2022-04-01 09:01:30,788.7716666666666,-116.83999999999999,9.856666666666667,359.35833333333335,210.16,59.94,1.5816666666666668,22.66333333333333,-88.25,540.9083333333333,48934.85333333333,684.0466666666666,6.381666666666667,10057.383333333333
